county,town,village,office,number,candidates,votes
南投縣,南投市,福興里,77,1,宋楚瑜/余湘,38
南投縣,南投市,福興里,77,2,韓國瑜/張善政,300
南投縣,南投市,福興里,77,3,蔡英文/賴清德,363
南投縣,南投市,福興里,78,1,宋楚瑜/余湘,47
南投縣,南投市,福興里,78,2,韓國瑜/張善政,267
南投縣,南投市,福興里,78,3,蔡英文/賴清德,422
南投縣,南投市,福興里,79,1,宋楚瑜/余湘,42
南投縣,南投市,福興里,79,2,韓國瑜/張善政,255
南投縣,南投市,福興里,79,3,蔡英文/賴清德,421
南投縣,南投市,軍功里,32,1,宋楚瑜/余湘,52
南投縣,南投市,軍功里,32,2,韓國瑜/張善政,391
南投縣,南投市,軍功里,32,3,蔡英文/賴清德,514
南投縣,南投市,軍功里,33,1,宋楚瑜/余湘,58
南投縣,南投市,軍功里,33,2,韓國瑜/張善政,392
南投縣,南投市,軍功里,33,3,蔡英文/賴清德,552
南投縣,南投市,軍功里,34,1,宋楚瑜/余湘,52
南投縣,南投市,軍功里,34,2,韓國瑜/張善政,437
南投縣,南投市,軍功里,34,3,蔡英文/賴清德,529
南投縣,南投市,軍功里,35,1,宋楚瑜/余湘,7
南投縣,南投市,軍功里,35,2,韓國瑜/張善政,121
南投縣,南投市,軍功里,35,3,蔡英文/賴清德,142
南投縣,南投市,鳳山里,80,1,宋楚瑜/余湘,42
南投縣,南投市,鳳山里,80,2,韓國瑜/張善政,199
南投縣,南投市,鳳山里,80,3,蔡英文/賴清德,494
南投縣,南投市,鳳鳴里,82,1,宋楚瑜/余湘,20
南投縣,南投市,鳳鳴里,82,2,韓國瑜/張善政,108
南投縣,南投市,鳳鳴里,82,3,蔡英文/賴清德,287
南投縣,南投市,龍泉里,1,1,宋楚瑜/余湘,26
南投縣,南投市,龍泉里,1,2,韓國瑜/張善政,241
南投縣,南投市,龍泉里,1,3,蔡英文/賴清德,391
南投縣,名間鄉,三崙村,324,1,宋楚瑜/余湘,34
南投縣,名間鄉,三崙村,324,2,韓國瑜/張善政,276
南投縣,名間鄉,三崙村,324,3,蔡英文/賴清德,464
南投縣,名間鄉,三崙村,325,1,宋楚瑜/余湘,19
南投縣,名間鄉,三崙村,325,2,韓國瑜/張善政,99
南投縣,名間鄉,三崙村,325,3,蔡英文/賴清德,218
南投縣,名間鄉,中山村,302,1,宋楚瑜/余湘,32
南投縣,名間鄉,中山村,302,2,韓國瑜/張善政,316
南投縣,名間鄉,中山村,302,3,蔡英文/賴清德,338
南投縣,名間鄉,中山村,303,1,宋楚瑜/余湘,39
南投縣,名間鄉,中山村,303,2,韓國瑜/張善政,301
南投縣,名間鄉,中山村,303,3,蔡英文/賴清德,490
南投縣,名間鄉,中正村,298,1,宋楚瑜/余湘,24
南投縣,名間鄉,中正村,298,2,韓國瑜/張善政,235
南投縣,名間鄉,中正村,298,3,蔡英文/賴清德,373
南投縣,名間鄉,中正村,299,1,宋楚瑜/余湘,16
南投縣,名間鄉,中正村,299,2,韓國瑜/張善政,192
南投縣,名間鄉,中正村,299,3,蔡英文/賴清德,337
南投縣,名間鄉,中正村,300,1,宋楚瑜/余湘,12
南投縣,名間鄉,中正村,300,2,韓國瑜/張善政,247
南投縣,名間鄉,中正村,300,3,蔡英文/賴清德,348
南投縣,名間鄉,中正村,301,1,宋楚瑜/余湘,23
南投縣,名間鄉,中正村,301,2,韓國瑜/張善政,279
南投縣,名間鄉,中正村,301,3,蔡英文/賴清德,337
南投縣,名間鄉,仁和村,314,1,宋楚瑜/余湘,24
南投縣,名間鄉,仁和村,314,2,韓國瑜/張善政,285
南投縣,名間鄉,仁和村,314,3,蔡英文/賴清德,284
南投縣,名間鄉,南雅村,297,1,宋楚瑜/余湘,33
南投縣,名間鄉,南雅村,297,2,韓國瑜/張善政,309
南投縣,名間鄉,南雅村,297,3,蔡英文/賴清德,426
南投縣,名間鄉,埔中村,330,1,宋楚瑜/余湘,32
南投縣,名間鄉,埔中村,330,2,韓國瑜/張善政,231
南投縣,名間鄉,埔中村,330,3,蔡英文/賴清德,377
南投縣,名間鄉,大坑村,317,1,宋楚瑜/余湘,24
南投縣,名間鄉,大坑村,317,2,韓國瑜/張善政,149
南投縣,名間鄉,大坑村,317,3,蔡英文/賴清德,337
南投縣,名間鄉,大庄村,318,1,宋楚瑜/余湘,30
南投縣,名間鄉,大庄村,318,2,韓國瑜/張善政,172
南投縣,名間鄉,大庄村,318,3,蔡英文/賴清德,458
南投縣,名間鄉,大庄村,319,1,宋楚瑜/余湘,21
南投縣,名間鄉,大庄村,319,2,韓國瑜/張善政,173
南投縣,名間鄉,大庄村,319,3,蔡英文/賴清德,436
南投縣,名間鄉,崁腳村,329,1,宋楚瑜/余湘,25
南投縣,名間鄉,崁腳村,329,2,韓國瑜/張善政,268
南投縣,名間鄉,崁腳村,329,3,蔡英文/賴清德,345
南投縣,名間鄉,廍下村,320,1,宋楚瑜/余湘,27
南投縣,名間鄉,廍下村,320,2,韓國瑜/張善政,220
南投縣,名間鄉,廍下村,320,3,蔡英文/賴清德,382
南投縣,名間鄉,新光村,332,1,宋楚瑜/余湘,17
南投縣,名間鄉,新光村,332,2,韓國瑜/張善政,161
南投縣,名間鄉,新光村,332,3,蔡英文/賴清德,352
南投縣,名間鄉,新光村,333,1,宋楚瑜/余湘,32
南投縣,名間鄉,新光村,333,2,韓國瑜/張善政,267
南投縣,名間鄉,新光村,333,3,蔡英文/賴清德,412
南投縣,名間鄉,新厝村,331,1,宋楚瑜/余湘,18
南投縣,名間鄉,新厝村,331,2,韓國瑜/張善政,234
南投縣,名間鄉,新厝村,331,3,蔡英文/賴清德,290
南投縣,名間鄉,新民村,306,1,宋楚瑜/余湘,26
南投縣,名間鄉,新民村,306,2,韓國瑜/張善政,247
南投縣,名間鄉,新民村,306,3,蔡英文/賴清德,416
南投縣,名間鄉,新街村,308,1,宋楚瑜/余湘,29
南投縣,名間鄉,新街村,308,2,韓國瑜/張善政,204
南投縣,名間鄉,新街村,308,3,蔡英文/賴清德,400
南投縣,名間鄉,新街村,309,1,宋楚瑜/余湘,44
南投縣,名間鄉,新街村,309,2,韓國瑜/張善政,250
南投縣,名間鄉,新街村,309,3,蔡英文/賴清德,458
南投縣,名間鄉,新街村,310,1,宋楚瑜/余湘,36
南投縣,名間鄉,新街村,310,2,韓國瑜/張善政,233
南投縣,名間鄉,新街村,310,3,蔡英文/賴清德,462
南投縣,名間鄉,新街村,311,1,宋楚瑜/余湘,37
南投縣,名間鄉,新街村,311,2,韓國瑜/張善政,347
南投縣,名間鄉,新街村,311,3,蔡英文/賴清德,479
南投縣,名間鄉,東湖村,312,1,宋楚瑜/余湘,16
南投縣,名間鄉,東湖村,312,2,韓國瑜/張善政,171
南投縣,名間鄉,東湖村,312,3,蔡英文/賴清德,331
南投縣,名間鄉,東湖村,313,1,宋楚瑜/余湘,36
南投縣,名間鄉,東湖村,313,2,韓國瑜/張善政,229
南投縣,名間鄉,東湖村,313,3,蔡英文/賴清德,362
南投縣,名間鄉,松山村,326,1,宋楚瑜/余湘,25
南投縣,名間鄉,松山村,326,2,韓國瑜/張善政,209
南投縣,名間鄉,松山村,326,3,蔡英文/賴清德,391
南投縣,名間鄉,松山村,327,1,宋楚瑜/余湘,30
南投縣,名間鄉,松山村,327,2,韓國瑜/張善政,142
南投縣,名間鄉,松山村,327,3,蔡英文/賴清德,275
南投縣,名間鄉,松柏村,328,1,宋楚瑜/余湘,32
南投縣,名間鄉,松柏村,328,2,韓國瑜/張善政,231
南投縣,名間鄉,松柏村,328,3,蔡英文/賴清德,565
南投縣,名間鄉,濁水村,304,1,宋楚瑜/余湘,21
南投縣,名間鄉,濁水村,304,2,韓國瑜/張善政,181
南投縣,名間鄉,濁水村,304,3,蔡英文/賴清德,315
南投縣,名間鄉,濁水村,305,1,宋楚瑜/余湘,16
南投縣,名間鄉,濁水村,305,2,韓國瑜/張善政,226
南投縣,名間鄉,濁水村,305,3,蔡英文/賴清德,308
南投縣,名間鄉,炭寮村,307,1,宋楚瑜/余湘,19
南投縣,名間鄉,炭寮村,307,2,韓國瑜/張善政,267
南投縣,名間鄉,炭寮村,307,3,蔡英文/賴清德,439
南投縣,名間鄉,田仔村,316,1,宋楚瑜/余湘,39
南投縣,名間鄉,田仔村,316,2,韓國瑜/張善政,276
南投縣,名間鄉,田仔村,316,3,蔡英文/賴清德,569
南投縣,名間鄉,竹圍村,323,1,宋楚瑜/余湘,24
南投縣,名間鄉,竹圍村,323,2,韓國瑜/張善政,201
南投縣,名間鄉,竹圍村,323,3,蔡英文/賴清德,451
南投縣,名間鄉,萬丹村,315,1,宋楚瑜/余湘,31
南投縣,名間鄉,萬丹村,315,2,韓國瑜/張善政,198
南投縣,名間鄉,萬丹村,315,3,蔡英文/賴清德,422
南投縣,名間鄉,赤水村,321,1,宋楚瑜/余湘,13
南投縣,名間鄉,赤水村,321,2,韓國瑜/張善政,154
南投縣,名間鄉,赤水村,321,3,蔡英文/賴清德,278
南投縣,名間鄉,赤水村,322,1,宋楚瑜/余湘,17
南投縣,名間鄉,赤水村,322,2,韓國瑜/張善政,126
南投縣,名間鄉,赤水村,322,3,蔡英文/賴清德,221
南投縣,國姓鄉,乾溝村,418,1,宋楚瑜/余湘,15
南投縣,國姓鄉,乾溝村,418,2,韓國瑜/張善政,243
南投縣,國姓鄉,乾溝村,418,3,蔡英文/賴清德,287
南投縣,國姓鄉,北山村,421,1,宋楚瑜/余湘,44
南投縣,國姓鄉,北山村,421,2,韓國瑜/張善政,364
南投縣,國姓鄉,北山村,421,3,蔡英文/賴清德,346
南投縣,國姓鄉,北山村,422,1,宋楚瑜/余湘,7
南投縣,國姓鄉,北山村,422,2,韓國瑜/張善政,118
南投縣,國姓鄉,北山村,422,3,蔡英文/賴清德,166
南投縣,國姓鄉,北港村,414,1,宋楚瑜/余湘,28
南投縣,國姓鄉,北港村,414,2,韓國瑜/張善政,330
南投縣,國姓鄉,北港村,414,3,蔡英文/賴清德,305
南投縣,國姓鄉,北港村,415,1,宋楚瑜/余湘,18
南投縣,國姓鄉,北港村,415,2,韓國瑜/張善政,255
南投縣,國姓鄉,北港村,415,3,蔡英文/賴清德,289
南投縣,國姓鄉,南港村,423,1,宋楚瑜/余湘,28
南投縣,國姓鄉,南港村,423,2,韓國瑜/張善政,364
南投縣,國姓鄉,南港村,423,3,蔡英文/賴清德,280
南投縣,國姓鄉,南港村,424,1,宋楚瑜/余湘,16
南投縣,國姓鄉,南港村,424,2,韓國瑜/張善政,207
南投縣,國姓鄉,南港村,424,3,蔡英文/賴清德,163
南投縣,國姓鄉,國姓村,405,1,宋楚瑜/余湘,28
南投縣,國姓鄉,國姓村,405,2,韓國瑜/張善政,311
南投縣,國姓鄉,國姓村,405,3,蔡英文/賴清德,314
南投縣,國姓鄉,國姓村,406,1,宋楚瑜/余湘,18
南投縣,國姓鄉,國姓村,406,2,韓國瑜/張善政,226
南投縣,國姓鄉,國姓村,406,3,蔡英文/賴清德,253
南投縣,國姓鄉,大旗村,409,1,宋楚瑜/余湘,26
南投縣,國姓鄉,大旗村,409,2,韓國瑜/張善政,188
南投縣,國姓鄉,大旗村,409,3,蔡英文/賴清德,261
南投縣,國姓鄉,大石村,420,1,宋楚瑜/余湘,25
南投縣,國姓鄉,大石村,420,2,韓國瑜/張善政,247
南投縣,國姓鄉,大石村,420,3,蔡英文/賴清德,228
南投縣,國姓鄉,柑林村,419,1,宋楚瑜/余湘,51
南投縣,國姓鄉,柑林村,419,2,韓國瑜/張善政,397
南投縣,國姓鄉,柑林村,419,3,蔡英文/賴清德,336
南投縣,國姓鄉,石門村,407,1,宋楚瑜/余湘,29
南投縣,國姓鄉,石門村,407,2,韓國瑜/張善政,246
南投縣,國姓鄉,石門村,407,3,蔡英文/賴清德,262
南投縣,國姓鄉,石門村,408,1,宋楚瑜/余湘,31
南投縣,國姓鄉,石門村,408,2,韓國瑜/張善政,342
南投縣,國姓鄉,石門村,408,3,蔡英文/賴清德,277
南投縣,國姓鄉,福龜村,416,1,宋楚瑜/余湘,20
南投縣,國姓鄉,福龜村,416,2,韓國瑜/張善政,346
南投縣,國姓鄉,福龜村,416,3,蔡英文/賴清德,285
南投縣,國姓鄉,福龜村,417,1,宋楚瑜/余湘,44
南投縣,國姓鄉,福龜村,417,2,韓國瑜/張善政,299
南投縣,國姓鄉,福龜村,417,3,蔡英文/賴清德,315
南投縣,國姓鄉,長流村,410,1,宋楚瑜/余湘,23
南投縣,國姓鄉,長流村,410,2,韓國瑜/張善政,219
南投縣,國姓鄉,長流村,410,3,蔡英文/賴清德,213
南投縣,國姓鄉,長流村,411,1,宋楚瑜/余湘,22
南投縣,國姓鄉,長流村,411,2,韓國瑜/張善政,244
南投縣,國姓鄉,長流村,411,3,蔡英文/賴清德,210
南投縣,國姓鄉,長福村,413,1,宋楚瑜/余湘,15
南投縣,國姓鄉,長福村,413,2,韓國瑜/張善政,249
南投縣,國姓鄉,長福村,413,3,蔡英文/賴清德,223
南投縣,國姓鄉,長豐村,412,1,宋楚瑜/余湘,11
南投縣,國姓鄉,長豐村,412,2,韓國瑜/張善政,264
南投縣,國姓鄉,長豐村,412,3,蔡英文/賴清德,203
南投縣,埔里鎮,一新里,145,1,宋楚瑜/余湘,22
南投縣,埔里鎮,一新里,145,2,韓國瑜/張善政,479
南投縣,埔里鎮,一新里,145,3,蔡英文/賴清德,252
南投縣,埔里鎮,北安里,109,1,宋楚瑜/余湘,21
南投縣,埔里鎮,北安里,109,2,韓國瑜/張善政,368
南投縣,埔里鎮,北安里,109,3,蔡英文/賴清德,386
南投縣,埔里鎮,北安里,110,1,宋楚瑜/余湘,30
南投縣,埔里鎮,北安里,110,2,韓國瑜/張善政,396
南投縣,埔里鎮,北安里,110,3,蔡英文/賴清德,377
南投縣,埔里鎮,北安里,111,1,宋楚瑜/余湘,23
南投縣,埔里鎮,北安里,111,2,韓國瑜/張善政,372
南投縣,埔里鎮,北安里,111,3,蔡英文/賴清德,356
南投縣,埔里鎮,北梅里,112,1,宋楚瑜/余湘,34
南投縣,埔里鎮,北梅里,112,2,韓國瑜/張善政,343
南投縣,埔里鎮,北梅里,112,3,蔡英文/賴清德,329
南投縣,埔里鎮,北梅里,113,1,宋楚瑜/余湘,27
南投縣,埔里鎮,北梅里,113,2,韓國瑜/張善政,355
南投縣,埔里鎮,北梅里,113,3,蔡英文/賴清德,348
南投縣,埔里鎮,北梅里,114,1,宋楚瑜/余湘,32
南投縣,埔里鎮,北梅里,114,2,韓國瑜/張善政,374
南投縣,埔里鎮,北梅里,114,3,蔡英文/賴清德,421
南投縣,埔里鎮,北門里,107,1,宋楚瑜/余湘,34
南投縣,埔里鎮,北門里,107,2,韓國瑜/張善政,361
南投縣,埔里鎮,北門里,107,3,蔡英文/賴清德,348
南投縣,埔里鎮,北門里,108,1,宋楚瑜/余湘,50
南投縣,埔里鎮,北門里,108,2,韓國瑜/張善政,429
南投縣,埔里鎮,北門里,108,3,蔡英文/賴清德,427
南投縣,埔里鎮,南村里,137,1,宋楚瑜/余湘,37
南投縣,埔里鎮,南村里,137,2,韓國瑜/張善政,444
南投縣,埔里鎮,南村里,137,3,蔡英文/賴清德,425
南投縣,埔里鎮,南門里,106,1,宋楚瑜/余湘,23
南投縣,埔里鎮,南門里,106,2,韓國瑜/張善政,265
南投縣,埔里鎮,南門里,106,3,蔡英文/賴清德,320
南投縣,埔里鎮,史港里,149,1,宋楚瑜/余湘,19
南投縣,埔里鎮,史港里,149,2,韓國瑜/張善政,244
南投縣,埔里鎮,史港里,149,3,蔡英文/賴清德,183
南投縣,埔里鎮,合成里,146,1,宋楚瑜/余湘,38
南投縣,埔里鎮,合成里,146,2,韓國瑜/張善政,344
南投縣,埔里鎮,合成里,146,3,蔡英文/賴清德,551
南投縣,埔里鎮,合成里,147,1,宋楚瑜/余湘,8
南投縣,埔里鎮,合成里,147,2,韓國瑜/張善政,84
南投縣,埔里鎮,合成里,147,3,蔡英文/賴清德,117
南投縣,埔里鎮,同聲里,122,1,宋楚瑜/余湘,51
南投縣,埔里鎮,同聲里,122,2,韓國瑜/張善政,377
南投縣,埔里鎮,同聲里,122,3,蔡英文/賴清德,384
南投縣,埔里鎮,同聲里,123,1,宋楚瑜/余湘,43
南投縣,埔里鎮,同聲里,123,2,韓國瑜/張善政,360
南投縣,埔里鎮,同聲里,123,3,蔡英文/賴清德,357
南投縣,埔里鎮,向善里,144,1,宋楚瑜/余湘,31
南投縣,埔里鎮,向善里,144,2,韓國瑜/張善政,217
南投縣,埔里鎮,向善里,144,3,蔡英文/賴清德,227
南投縣,埔里鎮,大城里,128,1,宋楚瑜/余湘,26
南投縣,埔里鎮,大城里,128,2,韓國瑜/張善政,322
南投縣,埔里鎮,大城里,128,3,蔡英文/賴清德,281
南投縣,埔里鎮,大城里,129,1,宋楚瑜/余湘,24
南投縣,埔里鎮,大城里,129,2,韓國瑜/張善政,325
南投縣,埔里鎮,大城里,129,3,蔡英文/賴清德,309
南投縣,埔里鎮,大城里,130,1,宋楚瑜/余湘,26
南投縣,埔里鎮,大城里,130,2,韓國瑜/張善政,368
南投縣,埔里鎮,大城里,130,3,蔡英文/賴清德,358
南投縣,埔里鎮,大城里,131,1,宋楚瑜/余湘,23
南投縣,埔里鎮,大城里,131,2,韓國瑜/張善政,287
南投縣,埔里鎮,大城里,131,3,蔡英文/賴清德,300
南投縣,埔里鎮,大城里,132,1,宋楚瑜/余湘,31
南投縣,埔里鎮,大城里,132,2,韓國瑜/張善政,359
南投縣,埔里鎮,大城里,132,3,蔡英文/賴清德,302
南投縣,埔里鎮,大城里,133,1,宋楚瑜/余湘,43
南投縣,埔里鎮,大城里,133,2,韓國瑜/張善政,322
南投縣,埔里鎮,大城里,133,3,蔡英文/賴清德,315
南投縣,埔里鎮,大湳里,117,1,宋楚瑜/余湘,22
南投縣,埔里鎮,大湳里,117,2,韓國瑜/張善政,170
南投縣,埔里鎮,大湳里,117,3,蔡英文/賴清德,320
南投縣,埔里鎮,大湳里,118,1,宋楚瑜/余湘,30
南投縣,埔里鎮,大湳里,118,2,韓國瑜/張善政,318
南投縣,埔里鎮,大湳里,118,3,蔡英文/賴清德,307
南投縣,埔里鎮,廣成里,148,1,宋楚瑜/余湘,32
南投縣,埔里鎮,廣成里,148,2,韓國瑜/張善政,387
南投縣,埔里鎮,廣成里,148,3,蔡英文/賴清德,366
南投縣,埔里鎮,愛蘭里,138,1,宋楚瑜/余湘,28
南投縣,埔里鎮,愛蘭里,138,2,韓國瑜/張善政,272
南投縣,埔里鎮,愛蘭里,138,3,蔡英文/賴清德,202
南投縣,埔里鎮,愛蘭里,139,1,宋楚瑜/余湘,18
南投縣,埔里鎮,愛蘭里,139,2,韓國瑜/張善政,239
南投縣,埔里鎮,愛蘭里,139,3,蔡英文/賴清德,249
南投縣,埔里鎮,成功里,136,1,宋楚瑜/余湘,6
南投縣,埔里鎮,成功里,136,2,韓國瑜/張善政,103
南投縣,埔里鎮,成功里,136,3,蔡英文/賴清德,90
南投縣,埔里鎮,房里里,142,1,宋楚瑜/余湘,28
南投縣,埔里鎮,房里里,142,2,韓國瑜/張善政,352
南投縣,埔里鎮,房里里,142,3,蔡英文/賴清德,291
南投縣,埔里鎮,房里里,143,1,宋楚瑜/余湘,15
南投縣,埔里鎮,房里里,143,2,韓國瑜/張善政,120
南投縣,埔里鎮,房里里,143,3,蔡英文/賴清德,148
南投縣,埔里鎮,東門里,85,1,宋楚瑜/余湘,25
南投縣,埔里鎮,東門里,85,2,韓國瑜/張善政,271
南投縣,埔里鎮,東門里,85,3,蔡英文/賴清德,278
南投縣,埔里鎮,東門里,86,1,宋楚瑜/余湘,20
南投縣,埔里鎮,東門里,86,2,韓國瑜/張善政,260
南投縣,埔里鎮,東門里,86,3,蔡英文/賴清德,270
南投縣,埔里鎮,東門里,87,1,宋楚瑜/余湘,48
南投縣,埔里鎮,東門里,87,2,韓國瑜/張善政,365
南投縣,埔里鎮,東門里,87,3,蔡英文/賴清德,332
南投縣,埔里鎮,杷城里,88,1,宋楚瑜/余湘,38
南投縣,埔里鎮,杷城里,88,2,韓國瑜/張善政,415
南投縣,埔里鎮,杷城里,88,3,蔡英文/賴清德,493
南投縣,埔里鎮,杷城里,89,1,宋楚瑜/余湘,38
南投縣,埔里鎮,杷城里,89,2,韓國瑜/張善政,436
南投縣,埔里鎮,杷城里,89,3,蔡英文/賴清德,416
南投縣,埔里鎮,枇杷里,90,1,宋楚瑜/余湘,36
南投縣,埔里鎮,枇杷里,90,2,韓國瑜/張善政,449
南投縣,埔里鎮,枇杷里,90,3,蔡英文/賴清德,377
南投縣,埔里鎮,枇杷里,91,1,宋楚瑜/余湘,23
南投縣,埔里鎮,枇杷里,91,2,韓國瑜/張善政,328
南投縣,埔里鎮,枇杷里,91,3,蔡英文/賴清德,274
南投縣,埔里鎮,枇杷里,92,1,宋楚瑜/余湘,36
南投縣,埔里鎮,枇杷里,92,2,韓國瑜/張善政,392
南投縣,埔里鎮,枇杷里,92,3,蔡英文/賴清德,405
南投縣,埔里鎮,枇杷里,93,1,宋楚瑜/余湘,34
南投縣,埔里鎮,枇杷里,93,2,韓國瑜/張善政,494
南投縣,埔里鎮,枇杷里,93,3,蔡英文/賴清德,405
南投縣,埔里鎮,枇杷里,94,1,宋楚瑜/余湘,37
南投縣,埔里鎮,枇杷里,94,2,韓國瑜/張善政,493
南投縣,埔里鎮,枇杷里,94,3,蔡英文/賴清德,419
南投縣,埔里鎮,枇杷里,95,1,宋楚瑜/余湘,31
南投縣,埔里鎮,枇杷里,95,2,韓國瑜/張善政,402
南投縣,埔里鎮,枇杷里,95,3,蔡英文/賴清德,466
南投縣,埔里鎮,桃米里,135,1,宋楚瑜/余湘,39
南投縣,埔里鎮,桃米里,135,2,韓國瑜/張善政,349
南投縣,埔里鎮,桃米里,135,3,蔡英文/賴清德,314
南投縣,埔里鎮,水頭里,96,1,宋楚瑜/余湘,39
南投縣,埔里鎮,水頭里,96,2,韓國瑜/張善政,320
南投縣,埔里鎮,水頭里,96,3,蔡英文/賴清德,424
南投縣,埔里鎮,水頭里,97,1,宋楚瑜/余湘,49
南投縣,埔里鎮,水頭里,97,2,韓國瑜/張善政,387
南投縣,埔里鎮,水頭里,97,3,蔡英文/賴清德,370
南投縣,埔里鎮,水頭里,98,1,宋楚瑜/余湘,18
南投縣,埔里鎮,水頭里,98,2,韓國瑜/張善政,157
南投縣,埔里鎮,水頭里,98,3,蔡英文/賴清德,169
南投縣,埔里鎮,水頭里,99,1,宋楚瑜/余湘,35
南投縣,埔里鎮,水頭里,99,2,韓國瑜/張善政,267
